"Scenario","Year","age","modelYear","vehSize","LIB"
"Ambitious-Long",2022,0,2022,"Car",26.2754915635828
"Ambitious-Long",2022,0,2022,"Light Truck",38.7245084364172
"Ambitious-Long",2022,1,2021,"Car",18.1200398650171
"Ambitious-Long",2022,1,2021,"Light Truck",26.8799601349829
"Ambitious-Long",2022,2,2020,"Car",15.27014918209
"Ambitious-Long",2022,2,2020,"Light Truck",22.72985081791
"Ambitious-Long",2022,3,2019,"Car",21.8737087813174
"Ambitious-Long",2022,3,2019,"Light Truck",32.1262912186826
"Ambitious-Long",2022,4,2018,"Car",32.1903680712735
"Ambitious-Long",2022,4,2018,"Light Truck",46.8096319287265
"Ambitious-Long",2022,5,2017,"Car",25.0575469707114
"Ambitious-Long",2022,5,2017,"Light Truck",35.9424530292886
"Ambitious-Long",2022,6,2016,"Car",115.337870802765
"Ambitious-Long",2022,6,2016,"Light Truck",162.662129197235
"Ambitious-Long",2023,0,2023,"Car",29.8218176692599
"Ambitious-Long",2023,0,2023,"Light Truck",44.1781823307401
"Ambitious-Long",2023,1,2022,"Car",41.6365481699851
"Ambitious-Long",2023,1,2022,"Light Truck",61.3634518300149
"Ambitious-Long",2023,2,2021,"Car",28.5893962314713
"Ambitious-Long",2023,2,2021,"Light Truck",42.4106037685286
"Ambitious-Long",2023,3,2020,"Car",24.1107618664578
"Ambitious-Long",2023,3,2020,"Light Truck",35.8892381335421
"Ambitious-Long",2023,4,2019,"Car",34.4308378965181
"Ambitious-Long",2023,4,2019,"Light Truck",50.5691621034819
"Ambitious-Long",2023,5,2018,"Car",50.5266536814925
"Ambitious-Long",2023,5,2018,"Light Truck",73.4733463185074
"Ambitious-Long",2023,6,2017,"Car",39.4348280194802
"Ambitious-Long",2023,6,2017,"Light Truck",56.5651719805198
"Ambitious-Long",2023,7,2016,"Car",180.474725896412
"Ambitious-Long",2023,7,2016,"Light Truck",254.525274103588
"Ambitious-Long",2024,0,2024,"Car",54.2507569424643
"Ambitious-Long",2024,0,2024,"Light Truck",89.7492430575357
"Ambitious-Long",2024,1,2023,"Car",46.7477141842453
"Ambitious-Long",2024,1,2023,"Light Truck",69.2522858157547
"Ambitious-Long",2024,2,2022,"Car",65.4866097430833
"Ambitious-Long",2024,2,2022,"Light Truck",96.5133902569167
"Ambitious-Long",2024,3,2021,"Car",45.0987658862647
"Ambitious-Long",2024,3,2021,"Light Truck",66.9012341137353
"Ambitious-Long",2024,4,2020,"Car",38.1753729552249
"Ambitious-Long",2024,4,2020,"Light Truck",56.8246270447751
"Ambitious-Long",2024,5,2019,"Car",54.279203272158
"Ambitious-Long",2024,5,2019,"Light Truck",79.7207967278421
"Ambitious-Long",2024,6,2018,"Car",79.0497646307222
"Ambitious-Long",2024,6,2018,"Light Truck",114.950235369278
"Ambitious-Long",2024,7,2017,"Car",61.6169187804378
"Ambitious-Long",2024,7,2017,"Light Truck",88.3830812195621
"Ambitious-Long",2024,8,2016,"Car",281.291641741994
"Ambitious-Long",2024,8,2016,"Light Truck",396.708358258006
"Ambitious-Long",2025,0,2025,"Car",95.7826666154592
"Ambitious-Long",2025,0,2025,"Light Truck",147.217333384541
"Ambitious-Long",2025,1,2024,"Car",85.1937812726106
"Ambitious-Long",2025,1,2024,"Light Truck",140.806218727389
"Ambitious-Long",2025,2,2023,"Car",73.3455515649366
"Ambitious-Long",2025,2,2023,"Light Truck",108.654448435063
"Ambitious-Long",2025,3,2022,"Car",102.676536263847
"Ambitious-Long",2025,3,2022,"Light Truck",151.323463736153
"Ambitious-Long",2025,4,2021,"Car",70.8694892498445
"Ambitious-Long",2025,4,2021,"Light Truck",105.130510750156
"Ambitious-Long",2025,5,2020,"Car",59.8750586350369
"Ambitious-Long",2025,5,2020,"Light Truck",89.124941364963
"Ambitious-Long",2025,6,2019,"Car",85.0644230384565
"Ambitious-Long",2025,6,2019,"Light Truck",124.935576961544
"Ambitious-Long",2025,7,2018,"Car",123.871796122369
"Ambitious-Long",2025,7,2018,"Light Truck",180.128203877631
"Ambitious-Long",2025,8,2017,"Car",96.122393297483
"Ambitious-Long",2025,8,2017,"Light Truck",137.877606702517
"Ambitious-Long",2025,9,2016,"Car",435.628648715478
"Ambitious-Long",2025,9,2016,"Light Truck",614.371351284522
"Ambitious-Long",2026,0,2026,"Car",113.309844782138
"Ambitious-Long",2026,0,2026,"Light Truck",185.690155217863
"Ambitious-Long",2026,1,2025,"Car",150.81568997785
"Ambitious-Long",2026,1,2025,"Light Truck",232.18431002215
"Ambitious-Long",2026,2,2024,"Car",133.818533791412
"Ambitious-Long",2026,2,2024,"Light Truck",220.181466208588
"Ambitious-Long",2026,3,2023,"Car",115.257295316329
"Ambitious-Long",2026,3,2023,"Light Truck",170.742704683671
"Ambitious-Long",2026,4,2022,"Car",161.291094367224
"Ambitious-Long",2026,4,2022,"Light Truck",237.708905632776
"Ambitious-Long",2026,5,2021,"Car",111.136244505438
"Ambitious-Long",2026,5,2021,"Light Truck",164.863755494562
"Ambitious-Long",2026,6,2020,"Car",94.0319712791855
"Ambitious-Long",2026,6,2020,"Light Truck",139.968028720814
"Ambitious-Long",2026,7,2019,"Car",132.862527412446
"Ambitious-Long",2026,7,2019,"Light Truck",195.137472587554
"Ambitious-Long",2026,8,2018,"Car",193.142208427641
"Ambitious-Long",2026,8,2018,"Light Truck",280.857791572359
"Ambitious-Long",2026,9,2017,"Car",149.11294344866
"Ambitious-Long",2026,9,2017,"Light Truck",213.88705655134
"Ambitious-Long",2026,10,2016,"Car",669.208581312443
"Ambitious-Long",2026,10,2016,"Light Truck",943.791418687556
"Ambitious-Long",2027,0,2027,"Car",131.692661968097
"Ambitious-Long",2027,0,2027,"Light Truck",227.307338031903
"Ambitious-Long",2027,1,2026,"Car",178.634381631626
"Ambitious-Long",2027,1,2026,"Light Truck",293.365618368374
"Ambitious-Long",2027,2,2025,"Car",236.936070048767
"Ambitious-Long",2027,2,2025,"Light Truck",364.063929951232
"Ambitious-Long",2027,3,2024,"Car",210.171450969695
"Ambitious-Long",2027,3,2024,"Light Truck",346.828549030305
"Ambitious-Long",2027,4,2023,"Car",181.348891231986
"Ambitious-Long",2027,4,2023,"Light Truck",268.651108768014
"Ambitious-Long",2027,5,2022,"Car",253.457434005637
"Ambitious-Long",2027,5,2022,"Light Truck",373.542565994363
"Ambitious-Long",2027,6,2021,"Car",174.35505025672
"Ambitious-Long",2027,6,2021,"Light Truck",258.64494974328
"Ambitious-Long",2027,7,2020,"Car",147.075647385393
"Ambitious-Long",2027,7,2020,"Light Truck",218.924352614607
"Ambitious-Long",2027,8,2019,"Car",207.39516474138
"Ambitious-Long",2027,8,2019,"Light Truck",304.60483525862
"Ambitious-Long",2027,9,2018,"Car",299.492664966911
"Ambitious-Long",2027,9,2018,"Light Truck",435.507335033088
"Ambitious-Long",2027,10,2017,"Car",228.804158404693
"Ambitious-Long",2027,10,2017,"Light Truck",328.195841595307
"Ambitious-Long",2027,11,2016,"Car",1013.56265601134
"Ambitious-Long",2027,11,2016,"Light Truck",1429.43734398865
"Ambitious-Long",2028,0,2028,"Car",160.457905841004
"Ambitious-Long",2028,0,2028,"Light Truck",282.542094158996
"Ambitious-Long",2028,1,2027,"Car",207.113088555167
"Ambitious-Long",2028,1,2027,"Light Truck",356.886911444833
"Ambitious-Long",2028,2,2026,"Car",280.653565723729
"Ambitious-Long",2028,2,2026,"Light Truck",460.346434276272
"Ambitious-Long",2028,3,2025,"Car",372.628181087335
"Ambitious-Long",2028,3,2025,"Light Truck",573.371818912665
"Ambitious-Long",2028,4,2024,"Car",330.728688619616
"Ambitious-Long",2028,4,2024,"Light Truck",545.271311380384
"Ambitious-Long",2028,5,2023,"Car",284.919258002254
"Ambitious-Long",2028,5,2023,"Light Truck",422.080741997747
"Ambitious-Long",2028,6,2022,"Car",396.962041775974
"Ambitious-Long",2028,6,2022,"Light Truck",585.037958224026
"Ambitious-Long",2028,7,2021,"Car",273.008600632924
"Ambitious-Long",2028,7,2021,"Light Truck",404.991399367076
"Ambitious-Long",2028,8,2020,"Car",229.454083762457
"Ambitious-Long",2028,8,2020,"Light Truck",341.545916237543
"Ambitious-Long",2028,9,2019,"Car",321.624532821593
"Ambitious-Long",2028,9,2019,"Light Truck",472.375467178407
"Ambitious-Long",2028,10,2018,"Car",460.037032309718
"Ambitious-Long",2028,10,2018,"Light Truck",668.962967690281
"Ambitious-Long",2028,11,2017,"Car",346.697863004597
"Ambitious-Long",2028,11,2017,"Light Truck",497.302136995403
"Ambitious-Long",2028,12,2016,"Car",1503.54116470942
"Ambitious-Long",2028,12,2016,"Light Truck",2120.45883529058
"Ambitious-Long",2029,0,2029,"Car",193.650217140206
"Ambitious-Long",2029,0,2029,"Light Truck",346.349782859794
"Ambitious-Long",2029,1,2028,"Car",252.258342355809
"Ambitious-Long",2029,1,2028,"Light Truck",444.741657644191
"Ambitious-Long",2029,2,2027,"Car",325.910029915112
"Ambitious-Long",2029,2,2027,"Light Truck",562.089970084888
"Ambitious-Long",2029,3,2026,"Car",441.142242674941
"Ambitious-Long",2029,3,2026,"Light Truck",723.857757325059
"Ambitious-Long",2029,4,2025,"Car",585.198485067257
"Ambitious-Long",2029,4,2025,"Light Truck",899.801514932743
"Ambitious-Long",2029,5,2024,"Car",518.797979353492
"Ambitious-Long",2029,5,2024,"Light Truck",855.202020646508
"Ambitious-Long",2029,6,2023,"Car",446.118272430686
"Ambitious-Long",2029,6,2023,"Light Truck",660.881727569315
"Ambitious-Long",2029,7,2022,"Car",620.91007756405
"Ambitious-Long",2029,7,2022,"Light Truck",915.089922435951
"Ambitious-Long",2029,8,2021,"Car",424.814267946511
"Ambitious-Long",2029,8,2021,"Light Truck",630.185732053489
"Ambitious-Long",2029,9,2020,"Car",355.231891499145
"Ambitious-Long",2029,9,2020,"Light Truck",528.768108500854
"Ambitious-Long",2029,10,2019,"Car",493.373653623048
"Ambitious-Long",2029,10,2019,"Light Truck",724.626346376952
"Ambitious-Long",2029,11,2018,"Car",696.371380174764
"Ambitious-Long",2029,11,2018,"Light Truck",1012.62861982524
"Ambitious-Long",2029,12,2017,"Car",514.295882087388
"Ambitious-Long",2029,12,2017,"Light Truck",737.704117912612
"Ambitious-Long",2029,13,2016,"Car",2162.37763533816
"Ambitious-Long",2029,13,2016,"Light Truck",3049.62236466184
"Ambitious-Long",2030,0,2030,"Car",229.412351871427
"Ambitious-Long",2030,0,2030,"Light Truck",400.587648128573
"Ambitious-Long",2030,1,2029,"Car",304.742286698045
"Ambitious-Long",2030,1,2029,"Light Truck",545.257713301955
"Ambitious-Long",2030,2,2028,"Car",396.901887284598
"Ambitious-Long",2030,2,2028,"Light Truck",699.098112715402
"Ambitious-Long",2030,3,2027,"Car",512.70258902713
"Ambitious-Long",2030,3,2027,"Light Truck",884.29741097287
"Ambitious-Long",2030,4,2026,"Car",693.569156673582
"Ambitious-Long",2030,4,2026,"Light Truck",1138.43084332642
"Ambitious-Long",2030,5,2025,"Car",919.177519976424
"Ambitious-Long",2030,5,2025,"Light Truck",1412.82248002358
"Ambitious-Long",2030,6,2024,"Car",813.359496678131
"Ambitious-Long",2030,6,2024,"Light Truck",1341.64050332187
"Ambitious-Long",2030,7,2023,"Car",697.58873493904
"Ambitious-Long",2030,7,2023,"Light Truck",1033.41126506096
"Ambitious-Long",2030,8,2022,"Car",967.342327871595
"Ambitious-Long",2030,8,2022,"Light Truck",1425.65767212841
"Ambitious-Long",2030,9,2021,"Car",658.361448428953
"Ambitious-Long",2030,9,2021,"Light Truck",976.638551571047
"Ambitious-Long",2030,10,2020,"Car",545.305064213054
"Ambitious-Long",2030,10,2020,"Light Truck",811.694935786945
"Ambitious-Long",2030,11,2019,"Car",747.351716695011
"Ambitious-Long",2030,11,2019,"Light Truck",1097.64828330499
"Ambitious-Long",2030,12,2018,"Car",1033.35156238923
"Ambitious-Long",2030,12,2018,"Light Truck",1502.64843761076
"Ambitious-Long",2030,13,2017,"Car",739.403025365254
"Ambitious-Long",2030,13,2017,"Light Truck",1060.59697463475
"Ambitious-Long",2030,14,2016,"Car",2973.47669080365
"Ambitious-Long",2030,14,2016,"Light Truck",4193.52330919635
"Ambitious-Long",2031,0,2031,"Car",247.719670220072
"Ambitious-Long",2031,0,2031,"Light Truck",439.280329779929
"Ambitious-Long",2031,1,2030,"Car",360.947258509345
"Ambitious-Long",2031,1,2030,"Light Truck",630.052741490656
"Ambitious-Long",2031,2,2029,"Car",479.369889187936
"Ambitious-Long",2031,2,2029,"Light Truck",858.630110812064
"Ambitious-Long",2031,3,2028,"Car",624.08868185275
"Ambitious-Long",2031,3,2028,"Light Truck",1098.91131814725
"Ambitious-Long",2031,4,2027,"Car",805.78714830331
"Ambitious-Long",2031,4,2027,"Light Truck",1389.21285169669
"Ambitious-Long",2031,5,2026,"Car",1089.1455187066
"Ambitious-Long",2031,5,2026,"Light Truck",1787.8544812934
"Ambitious-Long",2031,6,2025,"Car",1440.94099338169
"Ambitious-Long",2031,6,2025,"Light Truck",2215.05900661831
"Ambitious-Long",2031,7,2024,"Car",1271.87885720666
"Ambitious-Long",2031,7,2024,"Light Truck",2097.12114279334
"Ambitious-Long",2031,8,2023,"Car",1086.8843547837
"Ambitious-Long",2031,8,2023,"Light Truck",1610.1156452163
"Ambitious-Long",2031,9,2022,"Car",1498.10725745597
"Ambitious-Long",2031,9,2022,"Light Truck",2207.89274254403
"Ambitious-Long",2031,10,2021,"Car",1010.29288936284
"Ambitious-Long",2031,10,2021,"Light Truck",1498.70711063716
"Ambitious-Long",2031,11,2020,"Car",825.793593926181
"Ambitious-Long",2031,11,2020,"Light Truck",1229.20640607382
"Ambitious-Long",2031,12,2019,"Car",1108.67298026788
"Ambitious-Long",2031,12,2019,"Light Truck",1628.32701973212
"Ambitious-Long",2031,13,2018,"Car",1486.05408045487
"Ambitious-Long",2031,13,2018,"Light Truck",2160.94591954513
"Ambitious-Long",2031,14,2017,"Car",1016.67915987722
"Ambitious-Long",2031,14,2017,"Light Truck",1458.32084012278
"Ambitious-Long",2031,15,2016,"Car",3838.51072182438
"Ambitious-Long",2031,15,2016,"Light Truck",5413.48927817562
"Ambitious-Long",2032,0,2032,"Car",267.186410055939
"Ambitious-Long",2032,0,2032,"Light Truck",480.813589944061
"Ambitious-Long",2032,1,2031,"Car",389.929110531594
"Ambitious-Long",2032,1,2031,"Light Truck",691.070889468407
"Ambitious-Long",2032,2,2030,"Car",567.921302777833
"Ambitious-Long",2032,2,2030,"Light Truck",991.078697222168
"Ambitious-Long",2032,3,2029,"Car",753.675992445477
"Ambitious-Long",2032,3,2029,"Light Truck",1349.32400755452
"Ambitious-Long",2032,4,2028,"Car",980.490376557286
"Ambitious-Long",2032,4,2028,"Light Truck",1726.50962344271
"Ambitious-Long",2032,5,2027,"Car",1264.95295783599
"Ambitious-Long",2032,5,2027,"Light Truck",2181.04704216401
"Ambitious-Long",2032,6,2026,"Car",1707.7124293678
"Ambitious-Long",2032,6,2026,"Light Truck",2803.2875706322
"Ambitious-Long",2032,7,2025,"Car",2255.09365961309
"Ambitious-Long",2032,7,2025,"Light Truck",3466.90634038691
"Ambitious-Long",2032,8,2024,"Car",1981.15727204703
"Ambitious-Long",2032,8,2024,"Light Truck",3266.84272795297
"Ambitious-Long",2032,9,2023,"Car",1683.72370570497
"Ambitious-Long",2032,9,2023,"Light Truck",2494.27629429503
"Ambitious-Long",2032,10,2022,"Car",2299.71186931112
"Ambitious-Long",2032,10,2022,"Light Truck",3389.28813068888
"Ambitious-Long",2032,11,2021,"Car",1530.13669971255
"Ambitious-Long",2032,11,2021,"Light Truck",2269.86330028745
"Ambitious-Long",2032,12,2020,"Car",1224.82670281606
"Ambitious-Long",2032,12,2020,"Light Truck",1823.17329718394
"Ambitious-Long",2032,13,2019,"Car",1594.35032894936
"Ambitious-Long",2032,13,2019,"Light Truck",2341.64967105064
"Ambitious-Long",2032,14,2018,"Car",2043.47716300552
"Ambitious-Long",2032,14,2018,"Light Truck",2971.52283699447
"Ambitious-Long",2032,15,2017,"Car",1312.85114948186
"Ambitious-Long",2032,15,2017,"Light Truck",1883.14885051814
"Ambitious-Long",2032,16,2016,"Car",4553.77147457246
"Ambitious-Long",2032,16,2016,"Light Truck",6422.22852542754
"Ambitious-Long",2033,0,2033,"Car",288.053419733732
"Ambitious-Long",2033,0,2033,"Light Truck",536.946580266268
"Ambitious-Long",2033,1,2032,"Car",420.403475709486
"Ambitious-Long",2033,1,2032,"Light Truck",756.596524290514
"Ambitious-Long",2033,2,2031,"Car",613.182640483017
"Ambitious-Long",2033,2,2031,"Light Truck",1086.81735951698
"Ambitious-Long",2033,3,2030,"Car",892.889895647982
"Ambitious-Long",2033,3,2030,"Light Truck",1557.11010435202
"Ambitious-Long",2033,4,2029,"Car",1183.9675358356
"Ambitious-Long",2033,4,2029,"Light Truck",2120.0324641644
"Ambitious-Long",2033,5,2028,"Car",1539.77875028194
"Ambitious-Long",2033,5,2028,"Light Truck",2712.22124971806
"Ambitious-Long",2033,6,2027,"Car",1983.59629718118
"Ambitious-Long",2033,6,2027,"Light Truck",3419.40370281882
"Ambitious-Long",2033,7,2026,"Car",2672.66068048401
"Ambitious-Long",2033,7,2026,"Light Truck",4386.33931951599
"Ambitious-Long",2033,8,2025,"Car",3517.91250104322
"Ambitious-Long",2033,8,2025,"Light Truck",5408.08749895677
"Ambitious-Long",2033,9,2024,"Car",3068.58355564931
"Ambitious-Long",2033,9,2024,"Light Truck",5060.41644435069
"Ambitious-Long",2033,10,2023,"Car",2584.42319882384
"Ambitious-Long",2033,10,2023,"Light Truck",3828.57680117616
"Ambitious-Long",2033,11,2022,"Car",3482.51322800409
"Ambitious-Long",2033,11,2022,"Light Truck",5132.48677199591
"Ambitious-Long",2033,12,2021,"Car",2269.43432620525
"Ambitious-Long",2033,12,2021,"Light Truck",3366.56567379475
"Ambitious-Long",2033,13,2020,"Car",1760.88930831364
"Ambitious-Long",2033,13,2020,"Light Truck",2621.11069168636
"Ambitious-Long",2033,14,2019,"Car",2191.82663362423
"Ambitious-Long",2033,14,2019,"Light Truck",3219.17336637577
"Ambitious-Long",2033,15,2018,"Car",2638.38776280374
"Ambitious-Long",2033,15,2018,"Light Truck",3836.61223719625
"Ambitious-Long",2033,16,2017,"Car",1556.8541478524
"Ambitious-Long",2033,16,2017,"Light Truck",2233.1458521476
"Ambitious-Long",2033,17,2016,"Car",4854.97756882716
"Ambitious-Long",2033,17,2016,"Light Truck",6847.02243117283
"Ambitious-Long",2034,0,2034,"Car",320.725585982685
"Ambitious-Long",2034,0,2034,"Light Truck",585.274414017316
"Ambitious-Long",2034,1,2033,"Car",453.23347779305
"Ambitious-Long",2034,1,2033,"Light Truck",845.76652220695
"Ambitious-Long",2034,2,2032,"Car",661.173150307916
"Ambitious-Long",2034,2,2032,"Light Truck",1189.82684969208
"Ambitious-Long",2034,3,2031,"Car",964.501123403149
"Ambitious-Long",2034,3,2031,"Light Truck",1709.49887659685
"Ambitious-Long",2034,4,2030,"Car",1403.16795992861
"Ambitious-Long",2034,4,2030,"Light Truck",2447.83204007139
"Ambitious-Long",2034,5,2029,"Car",1859.27035592178
"Ambitious-Long",2034,5,2029,"Light Truck",3329.72964407822
"Ambitious-Long",2034,6,2028,"Car",2414.58291001126
"Ambitious-Long",2034,6,2028,"Light Truck",4252.41708998874
"Ambitious-Long",2034,7,2027,"Car",3104.74243126566
"Ambitious-Long",2034,7,2027,"Light Truck",5352.25756873434
"Ambitious-Long",2034,8,2026,"Car",4169.88293555902
"Ambitious-Long",2034,8,2026,"Light Truck",6844.11706444098
"Ambitious-Long",2034,9,2025,"Car",5455.83110234635
"Ambitious-Long",2034,9,2025,"Light Truck",8385.16889765364
"Ambitious-Long",2034,10,2024,"Car",4710.97498990006
"Ambitious-Long",2034,10,2024,"Light Truck",7768.02501009993
"Ambitious-Long",2034,11,2023,"Car",3913.91207032233
"Ambitious-Long",2034,11,2023,"Light Truck",5798.08792967767
"Ambitious-Long",2034,12,2022,"Car",5165.76164140038
"Ambitious-Long",2034,12,2022,"Light Truck",7613.23835859962
"Ambitious-Long",2034,13,2021,"Car",3263.62051346585
"Ambitious-Long",2034,13,2021,"Light Truck",4841.37948653415
"Ambitious-Long",2034,14,2020,"Car",2420.72049139237
"Ambitious-Long",2034,14,2020,"Light Truck",3603.27950860763
"Ambitious-Long",2034,15,2019,"Car",2828.59460036925
"Ambitious-Long",2034,15,2019,"Light Truck",4154.40539963075
"Ambitious-Long",2034,16,2018,"Car",3129.80021715761
"Ambitious-Long",2034,16,2018,"Light Truck",4551.19978284238
"Ambitious-Long",2034,17,2017,"Car",1659.959791945
"Ambitious-Long",2034,17,2017,"Light Truck",2381.040208055
"Ambitious-Long",2034,18,2016,"Car",4562.06916311942
"Ambitious-Long",2034,18,2016,"Light Truck",6433.93083688057
"Ambitious-Long",2035,0,2035,"Car",369.655717262585
"Ambitious-Long",2035,0,2035,"Light Truck",666.344282737416
"Ambitious-Long",2035,1,2034,"Car",504.264353718696
"Ambitious-Long",2035,1,2034,"Light Truck",919.735646281304
"Ambitious-Long",2035,2,2033,"Car",712.591920848326
"Ambitious-Long",2035,2,2033,"Light Truck",1329.40807915167
"Ambitious-Long",2035,3,2032,"Car",1039.6872312205
"Ambitious-Long",2035,3,2032,"Light Truck",1870.3127687795
"Ambitious-Long",2035,4,2031,"Car",1515.37156288945
"Ambitious-Long",2035,4,2031,"Light Truck",2685.62843711055
"Ambitious-Long",2035,5,2030,"Car",2203.20968618512
"Ambitious-Long",2035,5,2030,"Light Truck",3843.79031381488
"Ambitious-Long",2035,6,2029,"Car",2915.78637360027
"Ambitious-Long",2035,6,2029,"Light Truck",5221.21362639973
"Ambitious-Long",2035,7,2028,"Car",3779.24654189941
"Ambitious-Long",2035,7,2028,"Light Truck",6656.75345810059
"Ambitious-Long",2035,8,2027,"Car",4843.71081630433
"Ambitious-Long",2035,8,2027,"Light Truck",8350.28918369568
"Ambitious-Long",2035,9,2026,"Car",6473.98419208975
"Ambitious-Long",2035,9,2026,"Light Truck",10626.0158079103
"Ambitious-Long",2035,10,2025,"Car",8385.18432300248
"Ambitious-Long",2035,10,2025,"Light Truck",12888.8156769975
"Ambitious-Long",2035,11,2024,"Car",7134.5773241223
"Ambitious-Long",2035,11,2024,"Light Truck",11764.4226758777
"Ambitious-Long",2035,12,2023,"Car",5805.58250463998
"Ambitious-Long",2035,12,2023,"Light Truck",8600.41749536002
"Ambitious-Long",2035,13,2022,"Car",7429.09206085423
"Ambitious-Long",2035,13,2022,"Light Truck",10948.9079391458
"Ambitious-Long",2035,14,2021,"Car",4486.92453813078
"Ambitious-Long",2035,14,2021,"Light Truck",6656.07546186922
"Ambitious-Long",2035,15,2020,"Car",3124.35289186183
"Ambitious-Long",2035,15,2020,"Light Truck",4650.64710813817
"Ambitious-Long",2035,16,2019,"Car",3355.18388584541
"Ambitious-Long",2035,16,2019,"Light Truck",4927.8161141546
"Ambitious-Long",2035,17,2018,"Car",3337.20398105987
"Ambitious-Long",2035,17,2018,"Light Truck",4852.79601894013
"Ambitious-Long",2035,18,2017,"Car",1559.72960406215
"Ambitious-Long",2035,18,2017,"Light Truck",2237.27039593785
"Ambitious-Long",2035,19,2016,"Car",3730.22588628653
"Ambitious-Long",2035,19,2016,"Light Truck",5260.77411371346
"Ambitious-Long",2036,0,2036,"Car",374.945517166282
"Ambitious-Long",2036,0,2036,"Light Truck",671.054482833719
"Ambitious-Long",2036,1,2035,"Car",581.371046681542
"Ambitious-Long",2036,1,2035,"Light Truck",1048.62895331846
"Ambitious-Long",2036,2,2034,"Car",793.216425938528
"Ambitious-Long",2036,2,2034,"Light Truck",1446.78357406147
"Ambitious-Long",2036,3,2033,"Car",1120.57562772535
"Ambitious-Long",2036,3,2033,"Light Truck",2090.42437227465
"Ambitious-Long",2036,4,2032,"Car",1633.68639707932
"Ambitious-Long",2036,4,2032,"Light Truck",2938.31360292068
"Ambitious-Long",2036,5,2031,"Car",2379.71442456782
"Ambitious-Long",2036,5,2031,"Light Truck",4217.28557543219
"Ambitious-Long",2036,6,2030,"Car",3455.11250348012
"Ambitious-Long",2036,6,2030,"Light Truck",6026.88749651988
"Ambitious-Long",2036,7,2029,"Car",4563.14480231754
"Ambitious-Long",2036,7,2029,"Light Truck",8171.85519768246
"Ambitious-Long",2036,8,2028,"Car",5896.05660741726
"Ambitious-Long",2036,8,2028,"Light Truck",10384.9433925827
"Ambitious-Long",2036,9,2027,"Car",7520.1590116144
"Ambitious-Long",2036,9,2027,"Light Truck",12964.8409883856
"Ambitious-Long",2036,10,2026,"Car",9966.02424836488
"Ambitious-Long",2036,10,2026,"Light Truck",16358.9757516351
"Ambitious-Long",2036,11,2025,"Car",12698.765116018
"Ambitious-Long",2036,11,2025,"Light Truck",19519.234883982
"Ambitious-Long",2036,12,2024,"Car",10582.9161783689
"Ambitious-Long",2036,12,2024,"Light Truck",17451.0838216311
"Ambitious-Long",2036,13,2023,"Car",8349.30295232064
"Ambitious-Long",2036,13,2023,"Light Truck",12368.6970476794
"Ambitious-Long",2036,14,2022,"Car",10214.294166594
"Ambitious-Long",2036,14,2022,"Light Truck",15053.705833406
"Ambitious-Long",2036,15,2021,"Car",5791.16474085945
"Ambitious-Long",2036,15,2021,"Light Truck",8590.83525914055
"Ambitious-Long",2036,16,2020,"Car",3705.82409887457
"Ambitious-Long",2036,16,2020,"Light Truck",5516.17590112543
"Ambitious-Long",2036,17,2019,"Car",3576.35138574539
"Ambitious-Long",2036,17,2019,"Light Truck",5252.64861425461
"Ambitious-Long",2036,18,2018,"Car",3135.91231236102
"Ambitious-Long",2036,18,2018,"Light Truck",4560.08768763898
"Ambitious-Long",2036,19,2017,"Car",1275.47021875506
"Ambitious-Long",2036,19,2017,"Light Truck",1829.52978124494
"Ambitious-Long",2036,20,2016,"Car",2648.20729976276
"Ambitious-Long",2036,20,2016,"Light Truck",3734.79270023724
"Ambitious-Long",2037,0,2037,"Car",377.333576180387
"Ambitious-Long",2037,0,2037,"Light Truck",675.666423819614
"Ambitious-Long",2037,1,2036,"Car",589.632063285685
"Ambitious-Long",2037,1,2036,"Light Truck",1055.36793671432
"Ambitious-Long",2037,2,2035,"Car",914.550055323099
"Ambitious-Long",2037,2,2035,"Light Truck",1649.4499446769
"Ambitious-Long",2037,3,2034,"Car",1247.01696368093
"Ambitious-Long",2037,3,2034,"Light Truck",2274.98303631907
"Ambitious-Long",2037,4,2033,"Car",1761.06222256115
"Ambitious-Long",2037,4,2033,"Light Truck",3284.93777743886
"Ambitious-Long",2037,5,2032,"Car",2565.06501292403
"Ambitious-Long",2037,5,2032,"Light Truck",4613.93498707596
"Ambitious-Long",2037,6,2031,"Car",3731.85095785237
"Ambitious-Long",2037,6,2031,"Light Truck",6613.14904214763
"Ambitious-Long",2037,7,2030,"Car",5407.24526493581
"Ambitious-Long",2037,7,2030,"Light Truck",9432.75473506419
"Ambitious-Long",2037,8,2029,"Car",7119.02330673385
"Ambitious-Long",2037,8,2029,"Light Truck",12748.9766932661
"Ambitious-Long",2037,9,2028,"Car",9153.4292392136
"Ambitious-Long",2037,9,2028,"Light Truck",16122.5707607864
"Ambitious-Long",2037,10,2027,"Car",11581.9202237699
"Ambitious-Long",2037,10,2027,"Light Truck",19968.0797762301
"Ambitious-Long",2037,11,2026,"Car",15092.3874395226
"Ambitious-Long",2037,11,2026,"Light Truck",24775.6125604774
"Ambitious-Long",2037,12,2025,"Car",18836.837668292
"Ambitious-Long",2037,12,2025,"Light Truck",28955.162331708
"Ambitious-Long",2037,13,2024,"Car",15219.9493958436
"Ambitious-Long",2037,13,2024,"Light Truck",25098.0506041563
"Ambitious-Long",2037,14,2023,"Car",11479.7878125208
