"Scenario","Year","age","modelYear","vehSize","LIB"
"Ambitious-Short",2026,3,2023,"Light Truck",728.343005993283
"Ambitious-Short",2026,4,2022,"Car",548.147177849512
"Ambitious-Short",2026,4,2022,"Light Truck",807.852822150488
"Ambitious-Short",2026,5,2021,"Car",355.55544890689
"Ambitious-Short",2026,5,2021,"Light Truck",527.44455109311
"Ambitious-Short",2026,6,2020,"Car",264.816534499928
"Ambitious-Short",2026,6,2020,"Light Truck",394.183465500071
"Ambitious-Short",2026,7,2019,"Car",303.396442170495
"Ambitious-Short",2026,7,2019,"Light Truck",445.603557829505
"Ambitious-Short",2026,8,2018,"Car",357.761305906052
"Ambitious-Short",2026,8,2018,"Light Truck",520.238694093948
"Ambitious-Short",2026,9,2017,"Car",222.231687068113
"Ambitious-Short",2026,9,2017,"Light Truck",318.768312931887
"Ambitious-Short",2026,10,2016,"Car",746.377084799185
"Ambitious-Short",2026,10,2016,"Light Truck",1052.62291520081
"Ambitious-Short",2027,0,2027,"Car",988.281133879278
"Ambitious-Short",2027,0,2027,"Light Truck",1628.71886612072
"Ambitious-Short",2027,1,2026,"Car",1063.33829427223
"Ambitious-Short",2027,1,2026,"Light Truck",1686.66170572777
"Ambitious-Short",2027,2,2025,"Car",1143.09050816081
"Ambitious-Short",2027,2,2025,"Light Truck",1719.90949183919
"Ambitious-Short",2027,3,2024,"Car",929.898159739721
"Ambitious-Short",2027,3,2024,"Light Truck",1509.10184026028
"Ambitious-Short",2027,4,2023,"Car",737.888488546148
"Ambitious-Short",2027,4,2023,"Light Truck",1093.11151145385
"Ambitious-Short",2027,5,2022,"Car",811.710570148836
"Ambitious-Short",2027,5,2022,"Light Truck",1196.28942985116
"Ambitious-Short",2027,6,2021,"Car",512.99846195626
"Ambitious-Short",2027,6,2021,"Light Truck",761.001538043739
"Ambitious-Short",2027,7,2020,"Car",368.894656556805
"Ambitious-Short",2027,7,2020,"Light Truck",549.105343443195
"Ambitious-Short",2027,8,2019,"Car",404.258543773236
"Ambitious-Short",2027,8,2019,"Light Truck",593.741456226764
"Ambitious-Short",2027,9,2018,"Car",451.480099024949
"Ambitious-Short",2027,9,2018,"Light Truck",656.51990097505
"Ambitious-Short",2027,10,2017,"Car",263.309632921738
"Ambitious-Short",2027,10,2017,"Light Truck",377.690367078262
"Ambitious-Short",2027,11,2016,"Car",1100.68838575444
"Ambitious-Short",2027,11,2016,"Light Truck",1552.31161424556
"Ambitious-Short",2028,0,2028,"Car",990.518995672349
"Ambitious-Short",2028,0,2028,"Light Truck",1692.48100432765
"Ambitious-Short",2028,1,2027,"Car",1490.82345818483
"Ambitious-Short",2028,1,2027,"Light Truck",2461.17654181517
"Ambitious-Short",2028,2,2026,"Car",1602.4673422214
"Ambitious-Short",2028,2,2026,"Light Truck",2546.5326577786
"Ambitious-Short",2028,3,2025,"Car",1720.30710434344
"Ambitious-Short",2028,3,2025,"Light Truck",2591.69289565655
"Ambitious-Short",2028,4,2024,"Car",1383.59523076226
"Ambitious-Short",2028,4,2024,"Light Truck",2248.40476923774
"Ambitious-Short",2028,5,2023,"Car",1078.82440406228
"Ambitious-Short",2028,5,2023,"Light Truck",1598.17559593772
"Ambitious-Short",2028,6,2022,"Car",1165.41911042784
"Ambitious-Short",2028,6,2022,"Light Truck",1717.58088957217
"Ambitious-Short",2028,7,2021,"Car",710.305562708668
"Ambitious-Short",2028,7,2021,"Light Truck",1053.69443729133
"Ambitious-Short",2028,8,2020,"Car",488.242927795771
"Ambitious-Short",2028,8,2020,"Light Truck",726.757072204229
"Ambitious-Short",2028,9,2019,"Car",508.361194825061
"Ambitious-Short",2028,9,2019,"Light Truck",746.638805174939
"Ambitious-Short",2028,10,2018,"Car",533.789647764155
"Ambitious-Short",2028,10,2018,"Light Truck",776.210352235844
"Ambitious-Short",2028,11,2017,"Car",387.775808858222
"Ambitious-Short",2028,11,2017,"Light Truck",556.224191141778
"Ambitious-Short",2028,12,2016,"Car",1126.82610467737
"Ambitious-Short",2028,12,2016,"Light Truck",1589.17389532263
"Ambitious-Short",2029,0,2029,"Car",1338.43116679616
"Ambitious-Short",2029,0,2029,"Light Truck",2326.56883320384
"Ambitious-Short",2029,1,2028,"Car",1516.63578309333
"Ambitious-Short",2029,1,2028,"Light Truck",2594.36421690667
"Ambitious-Short",2029,2,2027,"Car",2206.34056223108
"Ambitious-Short",2029,2,2027,"Light Truck",3652.65943776892
"Ambitious-Short",2029,3,2026,"Car",2368.21607973485
"Ambitious-Short",2029,3,2026,"Light Truck",3772.78392026515
"Ambitious-Short",2029,4,2025,"Car",2527.73817993517
"Ambitious-Short",2029,4,2025,"Light Truck",3819.26182006483
"Ambitious-Short",2029,5,2024,"Car",1999.24085769452
"Ambitious-Short",2029,5,2024,"Light Truck",3256.75914230548
"Ambitious-Short",2029,6,2023,"Car",1521.31569866833
"Ambitious-Short",2029,6,2023,"Light Truck",2253.68430133167
"Ambitious-Short",2029,7,2022,"Car",1603.2092237103
"Ambitious-Short",2029,7,2022,"Light Truck",2362.7907762897
"Ambitious-Short",2029,8,2021,"Car",932.578051719544
"Ambitious-Short",2029,8,2021,"Light Truck",1383.42194828046
"Ambitious-Short",2029,9,2020,"Car",607.993045065845
"Ambitious-Short",2029,9,2020,"Light Truck",905.006954934154
"Ambitious-Short",2029,10,2019,"Car",597.881373356009
"Ambitious-Short",2029,10,2019,"Light Truck",878.118626643992
"Ambitious-Short",2029,11,2018,"Car",784.793024117376
"Ambitious-Short",2029,11,2018,"Light Truck",1141.20697588262
"Ambitious-Short",2029,12,2017,"Car",396.402177487484
"Ambitious-Short",2029,12,2017,"Light Truck",568.597822512516
"Ambitious-Short",2029,13,2016,"Car",1069.15716927599
"Ambitious-Short",2029,13,2016,"Light Truck",1507.84283072401
"Ambitious-Short",2030,0,2030,"Car",1776.10810698435
"Ambitious-Short",2030,0,2030,"Light Truck",3016.89189301565
"Ambitious-Short",2030,1,2029,"Car",2044.93107490885
"Ambitious-Short",2030,1,2029,"Light Truck",3559.06892509115
"Ambitious-Short",2030,2,2028,"Car",2291.53946779183
"Ambitious-Short",2030,2,2028,"Light Truck",3927.46053220816
"Ambitious-Short",2030,3,2027,"Car",3187.19688727536
"Ambitious-Short",2030,3,2027,"Light Truck",5295.80311272464
"Ambitious-Short",2030,4,2026,"Car",3402.11800863664
"Ambitious-Short",2030,4,2026,"Light Truck",5441.88199136337
"Ambitious-Short",2030,5,2025,"Car",3600.25198637932
"Ambitious-Short",2030,5,2025,"Light Truck",5459.74801362068
"Ambitious-Short",2030,6,2024,"Car",2780.85361512484
"Ambitious-Short",2030,6,2024,"Light Truck",4546.14638487516
"Ambitious-Short",2030,7,2023,"Car",2045.6154930968
"Ambitious-Short",2030,7,2023,"Light Truck",3030.3845069032
"Ambitious-Short",2030,8,2022,"Car",2090.31641346595
"Ambitious-Short",2030,8,2022,"Light Truck",3080.68358653405
"Ambitious-Short",2030,9,2021,"Car",1150.01853009975
"Ambitious-Short",2030,9,2021,"Light Truck",1705.98146990025
"Ambitious-Short",2030,10,2020,"Car",706.847168718322
"Ambitious-Short",2030,10,2020,"Light Truck",1052.15283128168
"Ambitious-Short",2030,11,2019,"Car",874.138213890424
"Ambitious-Short",2030,11,2019,"Light Truck",1283.86178610958
"Ambitious-Short",2030,12,2018,"Car",800.276998632672
"Ambitious-Short",2030,12,2018,"Light Truck",1163.72300136733
"Ambitious-Short",2030,13,2017,"Car",375.452425102135
"Ambitious-Short",2030,13,2017,"Light Truck",538.547574897865
"Ambitious-Short",2030,14,2016,"Car",933.489961533166
"Ambitious-Short",2030,14,2016,"Light Truck",1316.51003846683
"Ambitious-Short",2031,0,2031,"Car",2415.2667846457
"Ambitious-Short",2031,0,2031,"Light Truck",4118.73321535431
"Ambitious-Short",2031,1,2030,"Car",2718.13015893532
"Ambitious-Short",2031,1,2030,"Light Truck",4543.86984106468
"Ambitious-Short",2031,2,2029,"Car",3080.522216472
"Ambitious-Short",2031,2,2029,"Light Truck",5282.477783528
"Ambitious-Short",2031,3,2028,"Car",3401.63046060531
"Ambitious-Short",2031,3,2028,"Light Truck",5737.36953939468
"Ambitious-Short",2031,4,2027,"Car",4460.74699218346
"Ambitious-Short",2031,4,2027,"Light Truck",7325.25300781655
"Ambitious-Short",2031,5,2026,"Car",4721.91559572538
"Ambitious-Short",2031,5,2026,"Light Truck",7442.08440427463
"Ambitious-Short",2031,6,2025,"Car",4932.38723128117
"Ambitious-Short",2031,6,2025,"Light Truck",7340.61276871883
"Ambitious-Short",2031,7,2024,"Car",3689.05147208757
"Ambitious-Short",2031,7,2024,"Light Truck",5915.94852791243
"Ambitious-Short",2031,8,2023,"Car",2599.33410765847
"Ambitious-Short",2031,8,2023,"Light Truck",3850.66589234153
"Ambitious-Short",2031,9,2022,"Car",2561.2540699517
"Ambitious-Short",2031,9,2022,"Light Truck",3774.7459300483
"Ambitious-Short",2031,10,2021,"Car",1323.56824525136
"Ambitious-Short",2031,10,2021,"Light Truck",1963.43175474864
"Ambitious-Short",2031,11,2020,"Car",1019.48338092006
"Ambitious-Short",2031,11,2020,"Light Truck",1517.51661907994
"Ambitious-Short",2031,12,2019,"Car",885.075068281083
"Ambitious-Short",2031,12,2019,"Light Truck",1299.92493171892
"Ambitious-Short",2031,13,2018,"Car",755.862440154586
"Ambitious-Short",2031,13,2018,"Light Truck",1099.13755984541
"Ambitious-Short",2031,14,2017,"Car",326.980448994857
"Ambitious-Short",2031,14,2017,"Light Truck",469.019551005143
"Ambitious-Short",2031,15,2016,"Car",742.643124953052
"Ambitious-Short",2031,15,2016,"Light Truck",1047.35687504695
"Ambitious-Short",2032,0,2032,"Car",3500.97221199003
"Ambitious-Short",2032,0,2032,"Light Truck",6110.02778800996
"Ambitious-Short",2032,1,2031,"Car",3689.79977926563
"Ambitious-Short",2032,1,2031,"Light Truck",6297.20022073437
"Ambitious-Short",2032,2,2030,"Car",4103.1153523581
"Ambitious-Short",2032,2,2030,"Light Truck",6867.8846476419
"Ambitious-Short",2032,3,2029,"Car",4553.25304269938
"Ambitious-Short",2032,3,2029,"Light Truck",7822.74695730062
"Ambitious-Short",2032,4,2028,"Car",4919.42339205808
"Ambitious-Short",2032,4,2028,"Light Truck",8319.57660794192
"Ambitious-Short",2032,5,2027,"Car",6032.07100931615
"Ambitious-Short",2032,5,2027,"Light Truck",9956.92899068386
"Ambitious-Short",2032,6,2026,"Car",6303.81780597565
"Ambitious-Short",2032,6,2026,"Light Truck",9987.18219402436
"Ambitious-Short",2032,7,2025,"Car",6460.28880356373
"Ambitious-Short",2032,7,2025,"Light Truck",9660.71119643626
"Ambitious-Short",2032,8,2024,"Car",4635.82764509828
"Ambitious-Short",2032,8,2024,"Light Truck",7467.17235490172
"Ambitious-Short",2032,9,2023,"Car",3102.27503267518
"Ambitious-Short",2032,9,2023,"Light Truck",4595.72496732483
"Ambitious-Short",2032,10,2022,"Car",2934.77028848633
"Ambitious-Short",2032,10,2022,"Light Truck",4325.22971151367
"Ambitious-Short",2032,11,2021,"Car",1892.13482946034
"Ambitious-Short",2032,11,2021,"Light Truck",2806.86517053966
"Ambitious-Short",2032,12,2020,"Car",1019.08153488895
"Ambitious-Short",2032,12,2020,"Light Truck",1516.91846511105
"Ambitious-Short",2032,13,2019,"Car",830.39079632779
"Ambitious-Short",2032,13,2019,"Light Truck",1219.60920367221
"Ambitious-Short",2032,14,2018,"Car",656.439024845843
"Ambitious-Short",2032,14,2018,"Light Truck",954.560975154157
"Ambitious-Short",2032,15,2017,"Car",259.612617794911
"Ambitious-Short",2032,15,2017,"Light Truck",372.387382205088
"Ambitious-Short",2032,16,2016,"Car",533.126489142275
"Ambitious-Short",2032,16,2016,"Light Truck",751.873510857724
"Ambitious-Short",2033,0,2033,"Car",4960.18423789261
"Ambitious-Short",2033,0,2033,"Light Truck",9091.81576210739
"Ambitious-Short",2033,1,2032,"Car",5317.31146566127
"Ambitious-Short",2033,1,2032,"Light Truck",9288.68853433873
"Ambitious-Short",2033,2,2031,"Car",5553.43155754163
"Ambitious-Short",2033,2,2031,"Light Truck",9489.56844245837
"Ambitious-Short",2033,3,2030,"Car",6078.07328878919
"Ambitious-Short",2033,3,2030,"Light Truck",10191.9267112108
"Ambitious-Short",2033,4,2029,"Car",6551.76893786146
"Ambitious-Short",2033,4,2029,"Light Truck",11288.2310621385
"Ambitious-Short",2033,5,2028,"Car",6890.43276428771
"Ambitious-Short",2033,5,2028,"Light Truck",11695.5672357123
"Ambitious-Short",2033,6,2027,"Car",7873.03282098292
"Ambitious-Short",2033,6,2027,"Light Truck",13075.9671790171
"Ambitious-Short",2033,7,2026,"Car",8075.64505854758
"Ambitious-Short",2033,7,2026,"Light Truck",12870.3549414524
"Ambitious-Short",2033,8,2025,"Car",8057.92687873299
"Ambitious-Short",2033,8,2025,"Light Truck",12114.073121267
"Ambitious-Short",2033,9,2024,"Car",5501.83046888354
"Ambitious-Short",2033,9,2024,"Light Truck",8903.16953111645
"Ambitious-Short",2033,10,2023,"Car",3473.83876093271
"Ambitious-Short",2033,10,2023,"Light Truck",5146.16123906729
"Ambitious-Short",2033,11,2022,"Car",4191.54726188908
"Ambitious-Short",2033,11,2022,"Light Truck",6177.45273811092
"Ambitious-Short",2033,12,2021,"Car",1878.84680022599
"Ambitious-Short",2033,12,2021,"Light Truck",2787.15319977401
"Ambitious-Short",2033,13,2020,"Car",944.740019134039
"Ambitious-Short",2033,13,2020,"Light Truck",1406.25998086596
"Ambitious-Short",2033,14,2019,"Car",716.566496928712
"Ambitious-Short",2033,14,2019,"Light Truck",1052.43350307129
"Ambitious-Short",2033,15,2018,"Car",519.52809228954
"Ambitious-Short",2033,15,2018,"Light Truck",755.471907710459
"Ambitious-Short",2033,16,2017,"Car",185.672315258386
"Ambitious-Short",2033,16,2017,"Light Truck",266.327684741614
"Ambitious-Short",2033,17,2016,"Car",343.939190271553
"Ambitious-Short",2033,17,2016,"Light Truck",485.060809728446
"Ambitious-Short",2034,0,2034,"Car",6781.58925512572
"Ambitious-Short",2034,0,2034,"Light Truck",12355.4107448743
"Ambitious-Short",2034,1,2033,"Car",7490.49256602621
"Ambitious-Short",2034,1,2033,"Light Truck",13744.5074339738
"Ambitious-Short",2034,2,2032,"Car",7935.20994950032
"Ambitious-Short",2034,2,2032,"Light Truck",13881.7900504997
"Ambitious-Short",2034,3,2031,"Car",8185.83533707159
"Ambitious-Short",2034,3,2031,"Light Truck",14014.1646629284
"Ambitious-Short",2034,4,2030,"Car",8756.35610836067
"Ambitious-Short",2034,4,2030,"Light Truck",14721.6438916393
"Ambitious-Short",2034,5,2029,"Car",9120.20236794698
"Ambitious-Short",2034,5,2029,"Light Truck",15771.797632053
"Ambitious-Short",2034,6,2028,"Car",9295.75848742353
"Ambitious-Short",2034,6,2028,"Light Truck",15851.2415125765
"Ambitious-Short",2034,7,2027,"Car",9917.19992708119
"Ambitious-Short",2034,7,2027,"Light Truck",16581.8000729188
"Ambitious-Short",2034,8,2026,"Car",9911.18389644185
"Ambitious-Short",2034,8,2026,"Light Truck",15893.8161035582
"Ambitious-Short",2034,9,2025,"Car",9548.43960308233
"Ambitious-Short",2034,9,2025,"Light Truck",14429.5603969177
"Ambitious-Short",2034,10,2024,"Car",6162.88598866394
"Ambitious-Short",2034,10,2024,"Light Truck",10017.1140113361
"Ambitious-Short",2034,11,2023,"Car",4874.65819631579
"Ambitious-Short",2034,11,2023,"Light Truck",7221.34180368422
"Ambitious-Short",2034,12,2022,"Car",4172.14382196521
"Ambitious-Short",2034,12,2022,"Light Truck",6148.8561780348
"Ambitious-Short",2034,13,2021,"Car",1735.89981906863
"Ambitious-Short",2034,13,2021,"Light Truck",2575.10018093137
"Ambitious-Short",2034,14,2020,"Car",808.112368557445
"Ambitious-Short",2034,14,2020,"Light Truck",1202.88763144255
"Ambitious-Short",2034,15,2019,"Car",564.665741502897
"Ambitious-Short",2034,15,2019,"Light Truck",829.334258497103
"Ambitious-Short",2034,16,2018,"Car",371.615388367106
"Ambitious-Short",2034,16,2018,"Light Truck",540.384611632893
"Ambitious-Short",2034,17,2017,"Car",119.536822434049
"Ambitious-Short",2034,17,2017,"Light Truck",171.463177565951
"Ambitious-Short",2034,18,2016,"Car",199.559409554424
"Ambitious-Short",2034,18,2016,"Light Truck",281.440590445576
"Ambitious-Short",2035,0,2035,"Car",9620.07381384684
"Ambitious-Short",2035,0,2035,"Light Truck",17640.9261861532
"Ambitious-Short",2035,1,2034,"Car",10227.7071772404
"Ambitious-Short",2035,1,2034,"Light Truck",18643.2928227596
"Ambitious-Short",2035,2,2033,"Car",11088.0332960085
"Ambitious-Short",2035,2,2033,"Light Truck",20373.9667039915
"Ambitious-Short",2035,3,2032,"Car",11558.07652653
"Ambitious-Short",2035,3,2032,"Light Truck",20261.92347347
"Ambitious-Short",2035,4,2031,"Car",11699.0201662729
"Ambitious-Short",2035,4,2031,"Light Truck",20082.9798337271
"Ambitious-Short",2035,5,2030,"Car",12177.0374156915
"Ambitious-Short",2035,5,2030,"Light Truck",20548.9625843085
"Ambitious-Short",2035,6,2029,"Car",12214.4208669672
"Ambitious-Short",2035,6,2029,"Light Truck",21221.5791330328
"Ambitious-Short",2035,7,2028,"Car",12020.0714416423
"Ambitious-Short",2035,7,2028,"Light Truck",20605.9285583577
"Ambitious-Short",2035,8,2027,"Car",12031.7073274057
"Ambitious-Short",2035,8,2027,"Light Truck",20254.2926725943
"Ambitious-Short",2035,9,2026,"Car",11622.5254667457
"Ambitious-Short",2035,9,2026,"Light Truck",18748.4745332543
"Ambitious-Short",2035,10,2025,"Car",10725.5581638565
"Ambitious-Short",2035,10,2025,"Light Truck",16284.4418361435
"Ambitious-Short",2035,11,2024,"Car",8685.74711521795
"Ambitious-Short",2035,11,2024,"Light Truck",14172.252884782
"Ambitious-Short",2035,12,2023,"Car",4795.67067924585
"Ambitious-Short",2035,12,2023,"Light Truck",7104.32932075415
"Ambitious-Short",2035,13,2022,"Car",3871.79474147687
"Ambitious-Short",2035,13,2022,"Light Truck",5706.20525852313
"Ambitious-Short",2035,14,2021,"Car",1484.23259872117
"Ambitious-Short",2035,14,2021,"Light Truck",2201.76740127883
"Ambitious-Short",2035,15,2020,"Car",632.50565296341
"Ambitious-Short",2035,15,2020,"Light Truck",941.494347036589
"Ambitious-Short",2035,16,2019,"Car",402.233200367559
"Ambitious-Short",2035,16,2019,"Light Truck",590.766799632442
"Ambitious-Short",2035,17,2018,"Car",238.779185946408
"Ambitious-Short",2035,17,2018,"Light Truck",347.220814053591
"Ambitious-Short",2035,18,2017,"Car",69.4217284926266
"Ambitious-Short",2035,18,2017,"Light Truck",99.5782715073733
"Ambitious-Short",2035,19,2016,"Car",105.795528973759
"Ambitious-Short",2035,19,2016,"Light Truck",149.204471026241
"Ambitious-Short",2036,0,2036,"Car",12509.6489734399
"Ambitious-Short",2036,0,2036,"Light Truck",22747.3510265601
"Ambitious-Short",2036,1,2035,"Car",14428.2304780578
"Ambitious-Short",2036,1,2035,"Light Truck",26452.7695219422
"Ambitious-Short",2036,2,2034,"Car",15105.1284428605
"Ambitious-Short",2036,2,2034,"Light Truck",27553.8715571395
"Ambitious-Short",2036,3,2033,"Car",15968.7545215608
"Ambitious-Short",2036,3,2033,"Light Truck",29400.2454784392
"Ambitious-Short",2036,4,2032,"Car",16254.5947089398
"Ambitious-Short",2036,4,2032,"Light Truck",28574.4052910602
"Ambitious-Short",2036,5,2031,"Car",16071.1958889688
"Ambitious-Short",2036,5,2031,"Light Truck",27687.8041110312
"Ambitious-Short",2036,6,2030,"Car",16228.3125401393
"Ambitious-Short",2036,6,2030,"Light Truck",27510.6874598607
"Ambitious-Short",2036,7,2029,"Car",15655.6118572092
"Ambitious-Short",2036,7,2029,"Light Truck",27344.3881427908
"Ambitious-Short",2036,8,2028,"Car",14828.8562260995
"Ambitious-Short",2036,8,2028,"Light Truck",25564.1437739005
"Ambitious-Short",2036,9,2027,"Car",13993.4199774943
"Ambitious-Short",2036,9,2027,"Light Truck",23701.5800225057
"Ambitious-Short",2036,10,2026,"Car",12970.5497055596
"Ambitious-Short",2036,10,2026,"Light Truck",21026.4502944404
"Ambitious-Short",2036,11,2025,"Car",15184.9134538701
"Ambitious-Short",2036,11,2025,"Light Truck",23141.0865461299
"Ambitious-Short",2036,12,2024,"Car",8593.31989968634
"Ambitious-Short",2036,12,2024,"Light Truck",14064.6801003137
"Ambitious-Short",2036,13,2023,"Car",4418.06198794725
"Ambitious-Short",2036,13,2023,"Light Truck",6544.93801205275
"Ambitious-Short",2036,14,2022,"Car",3325.66875528609
"Ambitious-Short",2036,14,2022,"Light Truck",4901.33124471391
"Ambitious-Short",2036,15,2021,"Car",1162.90389178154
"Ambitious-Short",2036,15,2021,"Light Truck",1725.09610821846
"Ambitious-Short",2036,16,2020,"Car",448.862016747223
"Ambitious-Short",2036,16,2020,"Light Truck",668.137983252776
"Ambitious-Short",2036,17,2019,"Car",258.028749883318
"Ambitious-Short",2036,17,2019,"Light Truck",378.971250116682
"Ambitious-Short",2036,18,2018,"Car",138.133351596984
"Ambitious-Short",2036,18,2018,"Light Truck",200.866648403016
"Ambitious-Short",2036,19,2017,"Car",35.7378128926539
"Ambitious-Short",2036,19,2017,"Light Truck",51.262187107346
"Ambitious-Short",2036,20,2016,"Car",51.8605534185092
"Ambitious-Short",2036,20,2016,"Light Truck",73.1394465814907
"Ambitious-Short",2037,0,2037,"Car",14785.1306366417
"Ambitious-Short",2037,0,2037,"Light Truck",26883.8693633583
"Ambitious-Short",2037,1,2036,"Car",18675.8396660314
"Ambitious-Short",2037,1,2036,"Light Truck",33953.1603339686
"Ambitious-Short",2037,2,2035,"Car",21137.3125245296
"Ambitious-Short",2037,2,2035,"Light Truck",38740.6874754704
"Ambitious-Short",2037,3,2034,"Car",21668.7887741775
"Ambitious-Short",2037,3,2034,"Light Truck",39564.2112258226
"Ambitious-Short",2037,4,2033,"Car",22125.2985563552
"Ambitious-Short",2037,4,2033,"Light Truck",40837.7014436448
"Ambitious-Short",2037,5,2032,"Car",21873.8117226869
"Ambitious-Short",2037,5,2032,"Light Truck",38590.1882773131
"Ambitious-Short",2037,6,2031,"Car",21050.0554336389
"Ambitious-Short",2037,6,2031,"Light Truck",36427.9445663611
"Ambitious-Short",2037,7,2030,"Car",20596.4320426356
"Ambitious-Short",2037,7,2030,"Light Truck",35099.5679573644
"Ambitious-Short",2037,8,2029,"Car",19110.4991299994
"Ambitious-Short",2037,8,2029,"Light Truck",33563.5008700006
"Ambitious-Short",2037,9,2028,"Car",17379.2112102839
"Ambitious-Short",2037,9,2028,"Light Truck",30121.7887897161
"Ambitious-Short",2037,10,2027,"Car",15511.5979945449
"Ambitious-Short",2037,10,2027,"Light Truck",26408.4020054551
"Ambitious-Short",2037,11,2026,"Car",18281.9990844575
"Ambitious-Short",2037,11,2026,"Light Truck",29752.0009155425
"Ambitious-Short",2037,12,2025,"Car",15086.1900913498
"Ambitious-Short",2037,12,2025,"Light Truck",23054.8099086502
"Ambitious-Short",2037,13,2024,"Car",7956.77768489476
"Ambitious-Short",2037,13,2024,"Light Truck",13052.2223151052
"Ambitious-Short",2037,14,2023,"Car",3778.90789573852
"Ambitious-Short",2037,14,2023,"Light Truck",5598.09210426148
"Ambitious-Short",2037,15,2022,"Car",2616.23048306935
"Ambitious-Short",2037,15,2022,"Light Truck",3855.76951693065
"Ambitious-Short",2037,16,2021,"Car",826.273817844777
"Ambitious-Short",2037,16,2021,"Light Truck",1225.72618215522
"Ambitious-Short",2037,17,2020,"Car",286.918066210848
"Ambitious-Short",2037,17,2020,"Light Truck",427.081933789152
"Ambitious-Short",2037,18,2019,"Car",148.660205976731
"Ambitious-Short",2037,18,2019,"Light Truck",218.339794023269
"Ambitious-Short",2037,19,2018,"Car",71.7152503866346
"Ambitious-Short",2037,19,2018,"Light Truck",104.284749613365
"Ambitious-Short",2037,20,2017,"Car",17.6635167170589
"Ambitious-Short",2037,20,2017,"Light Truck",25.3364832829411
"Ambitious-Short",2037,21,2016,"Car",23.6484123588402
"Ambitious-Short",2037,21,2016,"Light Truck",33.3515876411598
"Ambitious-Short",2038,0,2038,"Car",17198.2190624975
"Ambitious-Short",2038,0,2038,"Light Truck",31496.7809375026
"Ambitious-Short",2038,1,2037,"Car",22052.6735188107
"Ambitious-Short",2038,1,2037,"Light Truck",40090.3264811894
"Ambitious-Short",2038,2,2036,"Car",27179.7703018421
"Ambitious-Short",2038,2,2036,"Light Truck",49399.229698158
"Ambitious-Short",2038,3,2035,"Car",29984.2305350277
"Ambitious-Short",2038,3,2035,"Light Truck",54930.7694649724
"Ambitious-Short",2038,4,2034,"Car",29824.8628540798
"Ambitious-Short",2038,4,2034,"Light Truck",54517.1371459202
"Ambitious-Short",2038,5,2033,"Car",29218.1081763633
"Ambitious-Short",2038,5,2033,"Light Truck",54088.8918236367
"Ambitious-Short",2038,6,2032,"Car",27940.6037114712
"Ambitious-Short",2038,6,2032,"Light Truck",49498.3962885288
"Ambitious-Short",2038,7,2031,"Car",26122.9567049666
"Ambitious-Short",2038,7,2031,"Light Truck",45435.0432950334
"Ambitious-Short",2038,8,2030,"Car",24781.9501453286
"Ambitious-Short",2038,8,2030,"Light Truck",42466.0498546714
"Ambitious-Short",2038,9,2029,"Car",22130.9098841764
"Ambitious-Short",2038,9,2029,"Light Truck",39074.0901158236
"Ambitious-Short",2038,10,2028,"Car",19283.1059776666
"Ambitious-Short",2038,10,2028,"Light Truck",33577.8940223334
"Ambitious-Short",2038,11,2027,"Car",21731.2431217978
"Ambitious-Short",2038,11,2027,"Light Truck",37144.7568782022
"Ambitious-Short",2038,12,2026,"Car",18100.5420376534
"Ambitious-Short",2038,12,2026,"Light Truck",29541.4579623467
"Ambitious-Short",2038,13,2025,"Car",14012.4159866607
"Ambitious-Short",2038,13,2025,"Light Truck",21456.5840133393
"Ambitious-Short",2038,14,2024,"Car",6830.37122778567
"Ambitious-Short",2038,14,2024,"Light Truck",11221.6287722143
"Ambitious-Short",2038,15,2023,"Car",2964.44987533887
"Ambitious-Short",2038,15,2023,"Light Truck",4391.55012466114
"Ambitious-Short",2038,16,2022,"Car",1864.34718601914
"Ambitious-Short",2038,16,2022,"Light Truck",2747.65281398086
"Ambitious-Short",2038,17,2021,"Car",529.105164058498
"Ambitious-Short",2038,17,2021,"Light Truck",784.894835941502
"Ambitious-Short",2038,18,2020,"Car",165.158718785236
"Ambitious-Short",2038,18,2020,"Light Truck",245.841281214764
"Ambitious-Short",2038,19,2019,"Car",76.9630494157464
"Ambitious-Short",2038,19,2019,"Light Truck",113.036950584254
"Ambitious-Short",2038,20,2018,"Car",35.0426791661964
"Ambitious-Short",2038,20,2018,"Light Truck",50.9573208338035
"Ambitious-Short",2038,21,2017,"Car",8.21558917072505
"Ambitious-Short",2038,21,2017,"Light Truck",11.784410829275
"Ambitious-Short",2038,22,2016,"Car",10.3721106837018
"Ambitious-Short",2038,22,2016,"Light Truck",14.6278893162981
"Ambitious-Short",2039,0,2039,"Car",19989.1078802261
"Ambitious-Short",2039,0,2039,"Light Truck",36566.8921197739
"Ambitious-Short",2039,1,2038,"Car",25632.4306299923
"Ambitious-Short",2039,1,2038,"Light Truck",46934.5693700078
"Ambitious-Short",2039,2,2037,"Car",32048.0473190725
"Ambitious-Short",2039,2,2037,"Light Truck",58245.9526809275
"Ambitious-Short",2039,3,2036,"Car",38202.8661311137
"Ambitious-Short",2039,3,2036,"Light Truck",69405.1338688864
"Ambitious-Short",2039,4,2035,"Car",40661.3768017994
"Ambitious-Short",2039,4,2035,"Light Truck",74446.6231982007
"Ambitious-Short",2039,5,2034,"Car",38973.3919815159
"Ambitious-Short",2039,5,2034,"Light Truck",71323.6080184841
